CLTV,Contract,Dependents,Multiple Lines,Offer,Satisfaction Score,Tenure in Months,Total Charges,Total Revenue,Churn
2405,1,0,0,0.0,1,38,3013.05,4396.87,1
3675,24,1,1,1.0,4,18,428.45,1125.96,0
5534,1,0,0,0.0,3,3,107.25,107.25,0
2775,12,1,0,1.0,4,35,3165.6,3219.15,0
5930,1,0,0,1.0,2,1,45.85,90.6,1
4604,12,0,0,0.0,4,21,1339.8,2241.75,0
3248,1,0,0,1.0,4,9,157.65,439.17,0
4890,24,1,1,1.0,3,72,7548.6,8040.73,0
5829,1,0,0,0.0,1,15,1270.2,1670.65,1
3289,1,0,1,0.0,3,45,3713.95,4739.95,0
4133,1,0,0,0.0,5,3,82.85,82.85,0
5876,1,0,0,0.0,3,35,739.9,1367.1,0
4432,24,1,1,0.0,4,43,1077.95,1198.78,0
3344,1,0,0,1.0,2,7,587.1,899.72,1
6236,24,1,1,1.0,5,66,5234.95,7545.61,0
5479,1,0,0,1.0,4,1,44.75,73.32,0
2919,1,0,1,0.0,1,2,131.05,136.97,1
4404,24,0,1,1.0,3,65,1698.55,3889.7,0
4601,12,0,1,1.0,1,59,6448.05,7787.94,1
3712,1,0,1,0.0,4,30,1441.95,1708.75,0
3256,1,0,0,1.0,5,1,44.95,58.58,0
3949,1,0,0,0.0,3,31,2979.2,4402.72,0
3997,12,0,1,1.0,4,48,3420.5,5283.86,0
4397,12,0,1,1.0,3,42,3375.9,4102.92,0
5463,24,1,0,0.0,3,69,1376.5,3001.45,0
2861,24,1,0,0.0,4,47,1041.8,1227.45,0
4122,12,1,0,0.0,3,6,94.45,359.23,0
2540,24,0,0,1.0,3,47,1875.25,1875.25,0
3204,1,0,0,1.0,2,1,44.4,70.93,1
4004,12,0,0,1.0,4,9,163.7,601.19,0
4671,24,0,1,0.0,3,72,5981.65,7227.25,0
6444,24,1,0,1.0,5,71,1387.45,2532.68,0
5570,24,0,0,1.0,5,69,1363.45,3492.79,0
5045,1,0,0,0.0,4,51,1529.45,1529.45,0
3828,12,0,1,0.0,4,4,303.7,368.7,0
5189,12,0,1,1.0,2,34,2088.75,3258.69,1
2595,12,0,1,0.0,3,45,3600.65,5392.55,0
6082,24,1,1,1.0,4,69,7665.8,10295.73,0
6035,1,0,1,1.0,3,56,4275.75,5939.11,0
5723,24,0,1,0.0,4,35,3914.05,4981.55,0
4059,1,0,0,1.0,3,6,433.95,617.19,0
2762,1,0,0,0.0,3,11,608.15,1094.35,0
4480,1,0,1,1.0,3,3,298.35,363.93,1
5489,24,0,0,0.0,3,8,343.45,343.45,0
4494,24,0,1,1.0,3,67,4250.1,6185.06,0
5383,1,0,1,0.0,2,41,4443.45,5001.08,1
4298,1,0,0,0.0,3,16,314.45,1037.38,0
4414,1,0,0,0.0,2,7,293.3,293.3,1
5724,24,0,1,0.0,4,58,4916.4,6730.06,0
4949,24,1,0,0.0,3,72,1354.4,2994.56,0
4740,12,0,1,1.0,4,48,3581.4,4668.12,0
2990,12,0,0,0.0,3,12,435.45,435.45,0
3960,1,1,0,1.0,3,1,20.15,38.78,0
5623,12,0,0,0.0,4,24,1367.75,1367.75,0
2317,1,0,1,1.0,1,42,4400.75,5765.92,1
2110,1,0,0,1.0,4,18,1058.1,1917.06,0
5684,1,0,0,0.0,5,1,43.95,89.54,0
4501,24,0,1,1.0,4,61,1554.9,4017.47,0
3559,1,0,1,1.0,3,4,367.95,494.23,0
3595,1,0,0,0.0,3,10,187.35,234.95,0
2563,1,0,0,1.0,2,4,137.85,137.85,1
4207,12,0,0,1.0,3,51,3145.15,5551.33,0
4499,12,0,0,1.0,4,43,4304.0,5898.87,0
5054,24,0,1,0.0,3,71,6310.9,7896.33,0
4038,1,0,0,1.0,3,2,159.4,248.66,1
6354,12,1,0,1.0,3,65,3874.1,5125.35,0
4258,1,0,0,0.0,3,3,63.6,184.2,0
4402,12,0,0,1.0,4,23,405.6,1012.11,0
4672,1,1,0,0.0,1,15,288.05,755.15,1
5079,12,1,0,0.0,3,25,970.55,970.55,0
4571,1,0,0,0.0,3,10,374.0,374.0,0
5276,1,0,0,0.0,3,56,4092.85,6085.89,1
5472,12,0,1,0.0,2,17,937.5,1350.77,1
3847,24,0,0,1.0,4,25,2513.5,2637.0,0
6251,24,0,1,1.0,3,59,6561.25,7445.07,0
2622,1,1,1,0.0,3,35,3161.6,4884.4,0
2825,1,0,0,0.0,2,1,70.15,118.12,1
5409,1,0,0,1.0,3,20,413.0,632.4,0
4045,1,0,0,0.0,5,16,1540.05,1787.09,0
5437,12,1,0,0.0,5,50,5236.4,7046.9,0
4933,24,0,0,1.0,3,72,4685.55,4685.55,0
4310,12,0,0,1.0,3,24,1712.9,2501.54,0
4909,1,0,0,0.0,5,8,161.15,339.87,0
5377,12,0,0,1.0,4,53,5200.8,5642.29,0
5336,24,0,0,0.0,5,37,813.3,2366.93,0
4938,24,0,1,1.0,3,72,8240.85,11564.37,0
2421,1,0,0,1.0,2,3,220.1,338.24,1
3442,12,1,0,1.0,3,48,3023.65,5167.33,0
4662,1,0,1,1.0,1,58,5812.6,5997.04,1
5114,24,1,1,0.0,3,70,1790.15,1875.55,0
5914,24,0,0,1.0,4,50,1013.2,1106.7,0
2431,1,0,0,1.0,4,28,961.4,961.4,0
5242,24,0,1,0.0,3,72,4804.65,5922.09,0
3980,1,0,0,0.0,4,1,45.35,57.81,0
4097,1,0,0,1.0,5,7,130.55,362.81,0
2793,1,1,0,0.0,4,11,346.45,319.21,0
4243,1,0,0,0.0,1,10,990.9,1423.7,1
5651,1,0,1,1.0,1,68,6127.6,7768.44,1
5692,24,0,1,0.0,3,65,7108.2,7359.53,0
4993,24,0,1,0.0,5,52,5832.0,7023.82,0
2798,1,0,0,0.0,5,1,20.05,38.2,0
4381,1,0,0,1.0,2,2,146.05,255.63,1
5701,1,0,1,0.0,3,25,1373.0,1786.0,0
4661,1,0,0,1.0,3,7,415.95,431.63,1
5045,24,1,0,0.0,3,30,599.25,934.96,0
6216,24,0,0,0.0,3,63,6705.7,6906.04,0
2517,12,0,0,0.0,3,41,2728.6,4041.42,1
2908,1,0,0,1.0,4,1,49.75,91.54,0
3443,1,1,0,0.0,3,11,565.35,565.35,0
4359,1,0,1,0.0,2,23,1943.2,2828.34,1
4954,1,1,0,0.0,3,7,144.35,424.21,0
5221,1,0,0,1.0,3,4,68.45,73.65,0
5699,1,0,1,0.0,2,10,830.85,1007.35,1
5113,1,1,0,1.0,4,2,40.25,54.79,0
2202,24,0,0,1.0,4,39,1971.15,2124.42,0
4754,12,1,0,1.0,3,64,4068.0,5769.01,0
3316,1,0,1,0.0,1,41,4346.4,6303.74,1
4995,1,0,0,1.0,2,14,1025.95,1288.31,1
5587,1,0,1,0.0,2,4,341.45,471.29,1
4143,24,0,0,0.0,4,67,7171.7,9465.11,0
4118,12,0,0,0.0,5,54,5437.1,6627.8,0
5649,12,0,1,0.0,3,67,7511.65,9858.66,0
4228,1,0,0,0.0,5,18,1358.6,1687.58,0
3807,1,0,0,0.0,2,7,608.8,717.39,1
4066,12,0,0,1.0,3,49,918.7,1562.07,0
5247,1,0,1,1.0,3,59,5623.7,7979.48,0
4578,12,1,1,0.0,3,66,7862.25,8078.07,0
5225,1,0,0,0.0,3,5,398.55,460.3,0
5283,12,0,1,1.0,3,35,2441.7,4050.65,0
5071,12,1,1,0.0,5,68,5333.35,5841.31,0
2984,1,0,1,0.0,1,42,4323.45,5004.69,1
5713,12,0,1,0.0,3,53,5809.75,8026.21,0
3253,12,0,0,0.0,5,44,3268.05,3589.82,0
5570,1,0,1,1.0,1,21,2200.25,3009.17,1
4610,24,0,1,1.0,1,68,7856.0,9465.56,1
4074,24,0,1,0.0,3,47,3252.0,5450.19,0
3723,1,0,1,1.0,4,47,4849.1,5532.48,0
4437,1,0,0,0.0,1,8,668.4,926.88,1
3486,1,0,0,0.0,2,44,4398.15,6286.63,1
4374,24,0,0,0.0,4,71,4492.9,4827.31,0
4278,1,0,0,1.0,1,1,82.3,115.71,1
4249,1,0,0,1.0,1,4,387.2,545.92,1
5969,1,1,0,1.0,3,1,49.9,58.9,0
5933,24,0,1,1.0,5,72,7882.25,9023.45,0
5949,1,0,0,0.0,3,3,58.0,66.07,0
5881,24,0,1,1.0,3,72,6697.35,10190.07,0
4103,24,0,1,1.0,3,46,4863.85,6720.89,0
2074,12,0,0,1.0,4,26,1507.0,1591.76,0
6407,24,0,1,1.0,3,58,3505.1,6345.94,0
5007,24,0,1,1.0,4,71,6404.0,8433.18,0
2347,24,1,0,1.0,4,4,76.65,174.93,0
4294,1,0,1,1.0,4,40,3532.25,4878.65,0
2516,1,0,1,0.0,3,5,446.05,655.2,1
4545,24,0,0,0.0,4,42,4135.0,4190.02,0
4741,12,0,1,1.0,5,38,3605.6,3755.7,0
4368,24,1,0,1.0,5,24,490.65,985.05,0
2729,1,0,0,0.0,3,22,1253.15,2069.57,0
4734,1,0,1,1.0,3,24,2542.45,2614.45,1
3163,24,1,0,0.0,4,13,272.35,631.41,0
6034,12,0,0,0.0,4,51,4905.75,5116.89,0
3794,1,0,1,0.0,1,16,1534.75,2140.03,1
2545,1,1,0,0.0,4,8,411.6,479.46,0
4451,24,1,0,1.0,4,54,2424.05,2514.05,0
2469,1,0,0,0.0,3,48,2104.55,2104.55,0
5707,24,0,1,0.0,5,65,1654.75,1931.51,0
4496,1,0,0,0.0,5,1,20.2,33.28,0
2502,1,0,0,1.0,2,1,80.25,113.17,1
4260,24,0,0,0.0,3,67,1311.3,1627.54,0
5748,24,1,0,0.0,3,66,3708.4,3708.4,0
5229,24,0,1,0.0,3,37,2278.75,2428.28,0
4633,24,1,0,1.0,3,71,5522.7,5860.66,0
5855,24,0,1,0.0,1,50,5551.15,6936.15,1
5935,12,0,1,1.0,4,69,7317.1,9619.63,0
5011,1,0,1,0.0,1,61,6281.45,9069.15,1
2548,1,0,0,0.0,2,1,35.25,35.25,1
2195,12,0,0,0.0,4,4,68.2,95.64,0
3409,1,1,1,0.0,3,30,2509.95,3258.42,0
2415,12,0,0,0.0,5,7,574.35,688.87,0
3591,1,1,0,0.0,4,15,284.3,852.8,0
2569,1,0,1,1.0,5,13,981.45,1134.72,0
3314,12,0,0,1.0,4,36,1317.95,1317.95,0
4684,1,0,1,1.0,2,1,74.2,123.15,1
2833,1,0,0,0.0,1,1,54.9,99.26,1
5987,24,0,1,0.0,4,68,1498.85,4068.57,0
5657,1,0,1,0.0,1,3,228.0,276.87,1
4359,1,0,0,0.0,2,9,442.2,452.2,1
4954,12,1,1,1.0,4,64,3399.85,4492.33,0
4452,1,0,0,1.0,4,36,1267.2,1267.2,0
2728,1,0,1,1.0,2,43,4687.9,5312.26,1
3378,12,0,0,0.0,1,22,1544.05,1979.65,1
5411,24,1,0,1.0,4,61,1124.2,2040.42,0
5269,1,0,1,1.0,4,5,417.75,566.45,0
5886,1,0,1,0.0,5,24,2248.05,3413.89,0
5274,1,0,0,0.0,3,45,2298.55,3171.1,0
5167,1,0,0,1.0,3,55,4509.5,5738.2,0
4374,12,0,0,1.0,5,44,3122.4,5293.04,0
4063,1,0,0,0.0,4,1,70.25,90.3,0
2565,1,0,0,0.0,1,1,73.6,79.79,1
4937,24,1,1,1.0,3,56,6567.9,8856.06,0
5667,1,0,0,0.0,1,2,144.55,197.43,1
2748,1,1,1,1.0,3,41,3023.55,4194.1,0
3838,1,1,0,1.0,4,11,216.2,709.88,0
4394,1,0,0,0.0,5,2,42.7,123.26,0
5092,24,1,0,1.0,3,72,1322.85,1937.01,0
4977,1,0,1,0.0,3,50,4113.7,6513.2,0
6398,12,0,0,1.0,3,64,6654.1,9245.46,0
4280,24,1,0,0.0,4,46,3846.35,5960.05,0
5227,1,0,0,0.0,5,29,601.6,681.64,0
3819,1,0,1,1.0,3,40,3756.4,3865.42,0
5409,1,0,0,1.0,3,43,1505.35,1456.13,0
5457,1,0,0,1.0,4,9,348.15,696.0,0
5733,24,0,0,0.0,4,72,1566.9,4616.82,0
4478,1,1,0,0.0,3,1,49.25,57.63,1
5225,1,0,0,0.0,1,2,119.75,181.21,1
2519,24,0,0,1.0,3,46,1842.7,1922.7,0
4152,1,0,0,0.0,2,1,19.4,22.54,1
2856,1,0,0,1.0,3,2,184.1,251.88,1
4592,24,0,0,0.0,3,72,6096.9,7252.5,0
3515,12,0,0,0.0,3,23,2292.75,3257.37,0
2989,12,0,1,0.0,3,20,1416.2,2066.2,0
4003,12,1,0,0.0,5,18,812.4,812.4,0
4469,24,0,1,1.0,3,67,7567.2,8985.11,0
6291,24,1,1,1.0,3,71,6287.3,7502.71,0
4934,24,0,0,0.0,5,67,1263.05,4565.37,0
2754,1,0,1,0.0,3,17,1672.1,2331.36,0
3274,12,1,0,0.0,4,22,2090.25,2289.35,0
4442,24,0,0,1.0,5,70,1433.8,1634.03,0
5728,1,0,0,0.0,5,14,299.3,427.96,0
2455,1,0,1,1.0,2,35,2917.5,4603.51,1
5516,24,0,1,0.0,1,67,7156.2,9310.25,1
4778,12,0,1,1.0,3,62,5757.2,7759.18,0
4910,1,0,0,0.0,2,26,2274.35,3314.69,1
2715,12,1,0,0.0,4,26,1023.75,1023.75,0
5279,12,0,0,1.0,4,12,202.25,334.73,0
2635,1,1,0,0.0,3,2,36.55,36.55,1
3645,1,0,0,0.0,3,47,4042.3,5811.56,1
4318,24,1,0,1.0,3,55,3842.6,5375.45,0
4735,24,0,1,0.0,3,45,4385.05,4955.2,0
5187,1,0,1,0.0,4,63,6479.4,7622.22,0
5874,1,0,1,0.0,1,35,3029.1,3696.55,1
5542,12,1,1,0.0,3,49,4520.15,6254.94,0
3238,1,0,0,0.0,2,7,576.65,657.71,1
5076,24,0,1,0.0,5,57,5229.8,7053.69,0
4051,12,0,0,1.0,4,61,2696.55,2696.55,0
2422,24,0,0,0.0,3,18,1011.05,1083.14,0
5900,1,0,0,1.0,2,2,85.15,138.39,1
5091,12,0,0,1.0,5,15,688.2,655.65,0
5133,24,0,0,0.0,3,66,4017.45,5427.87,0
5978,24,1,1,0.0,4,59,4519.5,5272.21,0
3318,12,0,1,0.0,5,35,3437.5,3511.7,0
6009,24,1,1,0.0,4,72,8670.1,11025.19,0
4981,1,0,1,1.0,3,62,5629.55,7333.93,0
2074,1,0,1,0.0,1,35,3395.8,4244.85,1
3351,1,0,0,1.0,4,15,1108.6,1561.15,0
5755,24,0,0,1.0,5,54,1079.45,2496.95,0
2547,1,0,0,0.0,3,7,355.1,587.78,0
5899,12,0,0,1.0,5,11,651.55,733.17,0
4951,24,0,0,0.0,4,71,7213.75,8775.75,0
5004,24,0,1,0.0,3,63,5597.65,8404.3,0
3378,24,0,1,0.0,4,33,826.1,2030.6,0
5248,24,1,0,0.0,3,55,1153.25,2511.75,0
5535,24,1,1,1.0,3,52,1331.05,2867.65,0
4118,1,0,0,0.0,4,13,528.45,528.45,0
5764,1,0,0,0.0,3,1,94.4,112.74,1
4252,12,0,1,1.0,4,70,6982.5,8228.7,0
4267,24,0,0,0.0,4,2,162.55,212.45,0
3195,1,0,0,0.0,5,15,299.4,897.45,0
5957,24,0,1,1.0,3,71,7985.9,11501.82,0
5596,1,0,1,1.0,3,50,3454.6,4816.1,0
3280,1,0,0,1.0,2,2,152.45,184.73,1
2916,1,0,0,0.0,3,12,912.0,1044.48,0
5841,1,0,1,0.0,5,9,633.85,717.28,0
4980,1,0,0,0.0,3,54,4667.0,6134.18,0
5441,24,0,1,0.0,3,67,4322.85,5852.46,0
5437,12,0,0,0.0,3,38,2597.6,3878.58,1
4689,24,0,1,1.0,3,72,5730.7,6335.58,0
3906,12,0,1,1.0,4,28,3204.4,4483.16,0
3207,1,0,0,1.0,1,40,3233.85,5028.25,1
3958,12,1,0,1.0,3,14,309.35,680.72,0
2590,1,0,1,1.0,5,23,1642.75,1976.94,0
4501,1,0,1,1.0,2,10,1037.75,1048.65,1
5882,1,0,0,0.0,1,4,321.9,350.94,1
5823,12,1,1,1.0,3,28,2509.25,3245.09,0
5730,1,0,0,0.0,1,4,272.15,344.27,1
4265,1,1,0,0.0,1,2,134.35,188.89,1
5701,1,0,1,1.0,2,23,1917.1,2347.2,1
4471,12,0,0,0.0,3,53,5769.75,7364.52,1
2555,1,0,0,0.0,5,29,1004.75,1004.75,0
2036,1,0,1,1.0,3,21,1808.7,2695.32,1
4929,1,1,0,1.0,3,13,670.65,919.86,0
5692,1,0,1,1.0,1,36,3186.7,4026.58,1
2750,12,0,0,1.0,3,7,173.15,286.55,0
2319,12,0,1,0.0,3,43,3662.25,3799.32,0
5797,1,0,1,1.0,1,1,100.25,120.48,1
5589,12,1,1,0.0,3,67,4653.25,7069.33,0
4584,1,0,1,0.0,1,32,2642.05,2784.16,1
5691,12,1,0,0.0,3,35,1383.6,1383.6,0
6433,1,1,1,1.0,5,58,3970.4,6528.2,0
4262,12,1,1,1.0,4,62,5791.85,6768.97,0
6232,24,1,1,1.0,3,72,1769.6,4313.36,0
4607,1,0,0,0.0,3,57,3171.6,4019.37,0
5044,12,1,1,1.0,3,44,3471.1,3694.18,0
3238,1,0,0,1.0,3,1,43.95,78.43,1
4324,24,0,1,1.0,3,72,5919.35,7163.51,0
4430,24,0,0,1.0,4,27,520.55,1713.68,0
3333,24,1,1,0.0,4,45,4634.35,5693.65,0
5394,1,0,0,1.0,1,1,20.2,31.18,1
5279,1,0,0,1.0,4,1,19.5,52.52,0
5422,24,0,0,0.0,5,49,973.35,1111.53,0
4058,24,0,1,0.0,4,71,1816.2,4100.98,0
5230,12,1,0,0.0,3,23,947.4,947.4,0
5825,1,1,0,0.0,4,15,469.65,469.65,0
4628,1,0,0,1.0,2,1,25.25,25.25,1
5211,12,0,0,0.0,5,52,3865.45,4406.25,0
5915,1,0,1,0.0,1,47,3825.85,5716.42,1
5777,1,0,1,0.0,3,8,632.2,770.6,0
2015,1,0,1,0.0,3,7,546.95,823.52,1
4263,24,0,0,0.0,3,34,2339.3,3044.8,0
5151,24,0,0,1.0,3,63,1234.8,3651.48,0
5863,12,0,1,0.0,5,17,1410.25,2255.32,0
4180,24,1,0,0.0,4,69,3121.4,3121.4,0
2941,1,0,0,0.0,3,3,55.25,180.95,0
4076,1,1,0,1.0,3,6,295.65,503.85,0
4251,24,0,1,0.0,4,52,5839.3,6411.82,0
4613,12,1,0,1.0,4,10,242.4,618.3,0
5035,12,1,1,1.0,3,58,5125.75,6324.69,0
4098,12,1,0,0.0,3,58,5846.65,8111.55,0
5764,1,1,0,1.0,3,13,587.45,1123.29,0
4489,12,1,1,1.0,3,55,4264.25,5153.05,0
5281,12,0,0,0.0,4,57,2258.25,2258.25,0
4517,24,1,0,0.0,3,35,655.3,1027.94,0
5801,12,0,1,0.0,3,62,5755.8,7222.15,0
3891,1,0,0,0.0,4,4,99.95,99.95,0
4237,1,0,0,0.0,4,1,74.35,98.76,0
3608,12,1,0,1.0,4,15,864.55,969.0,0
3853,1,1,1,1.0,3,43,4039.0,5221.07,0
5250,24,0,0,0.0,3,27,538.2,1503.99,0
4334,1,0,1,0.0,3,48,4445.3,4644.5,0
2292,1,0,0,0.0,4,14,1117.55,1375.99,0
2122,1,0,0,0.0,1,15,1582.75,1918.6,1
4899,1,0,1,1.0,5,51,4473.0,4550.01,0
4078,1,0,1,0.0,3,25,2187.55,3073.22,1
5160,12,0,0,0.0,3,68,3848.8,6914.52,0
3422,1,1,0,0.0,3,19,610.2,610.2,0
3733,24,0,0,0.0,4,39,762.45,1924.26,0
5418,12,1,1,0.0,4,66,7210.85,10139.93,0
5308,24,1,1,0.0,3,72,8248.5,10143.54,0
5943,1,0,0,0.0,3,72,6747.35,9139.19,0
5466,24,0,1,0.0,4,62,5193.2,5568.3,0
4842,24,0,1,1.0,3,72,8468.2,10682.2,0
2102,1,1,1,1.0,1,5,135.0,335.25,1
3076,12,0,1,1.0,4,18,424.5,657.96,0
5829,1,0,0,1.0,3,55,2479.05,2479.05,0
5232,1,0,0,0.0,4,5,291.45,425.75,0
4654,1,0,0,0.0,5,9,769.1,830.12,0
2418,1,0,0,1.0,2,1,69.65,118.89,1
5518,1,0,0,0.0,1,15,438.25,528.25,1
3985,1,0,0,0.0,3,3,49.65,142.83,0
4544,24,0,0,0.0,4,54,4191.45,4957.17,0
3905,1,0,1,1.0,1,7,602.55,734.36,1
5133,1,1,0,0.0,3,1,69.95,81.4,0
4424,24,1,0,0.0,3,58,1160.75,2133.36,0
4074,12,0,0,0.0,3,49,1032.05,2461.87,0
4885,12,0,1,1.0,3,45,5032.25,6541.55,0
4833,24,0,1,1.0,4,67,1583.5,1803.26,0
4155,24,1,1,0.0,4,71,1654.6,2001.79,0
2085,1,0,0,0.0,3,3,160.85,213.11,0
2854,1,0,0,0.0,4,22,1073.3,1073.3,0
5157,1,0,1,1.0,2,49,4853.75,5843.03,1
6034,12,0,1,1.0,5,51,4947.55,7511.27,0
2483,1,1,0,0.0,1,1,79.35,92.48,1
2770,1,0,1,1.0,4,44,3626.35,4523.55,0
3568,12,0,1,0.0,3,40,4188.4,5330.0,0
3800,12,0,0,1.0,5,29,540.05,1343.93,0
3469,1,0,0,1.0,2,6,575.45,684.93,1
5823,12,0,0,1.0,3,26,457.3,1645.5,0
3621,1,0,0,0.0,1,15,1156.1,1414.55,1
4895,1,0,0,1.0,1,1,42.9,46.92,1
4348,1,0,0,1.0,4,42,1626.05,1626.05,0
2432,1,1,0,0.0,3,1,89.35,94.71,0
4382,24,1,1,1.0,3,72,1787.35,4616.95,0
4162,1,1,0,0.0,3,12,480.6,524.31,1
5468,24,1,0,0.0,3,41,3126.45,4450.34,0
3522,1,0,0,1.0,1,1,44.4,76.84,1
3468,1,0,0,1.0,4,5,374.8,556.15,0
4754,24,0,0,1.0,3,53,5424.25,7733.46,0
5646,1,0,1,0.0,3,3,242.95,347.78,1
2962,1,0,0,0.0,4,1,55.05,69.7,0
4610,24,0,1,0.0,5,53,1279.0,3051.8,0
5976,1,0,1,1.0,5,69,5869.4,8249.21,0
4535,1,0,0,0.0,5,25,2338.35,2433.6,0
5238,12,0,1,0.0,5,31,2484.0,2580.72,0
4336,1,0,0,1.0,1,5,216.9,253.45,1
3561,1,0,0,0.0,3,5,198.0,198.0,1
2115,1,0,1,0.0,5,2,134.05,178.51,0
4601,24,0,0,1.0,3,68,3794.5,3794.5,0
5715,12,0,0,1.0,3,45,1596.6,1596.6,0
3738,1,1,1,0.0,3,38,3956.7,4877.06,0
3420,1,0,0,0.0,1,1,50.55,81.51,1
4045,12,0,0,0.0,5,32,1830.1,2477.54,0
2330,1,0,1,0.0,1,4,338.9,366.54,1
5964,12,1,0,1.0,5,19,357.7,974.63,0
5182,12,0,0,0.0,3,19,893.55,893.55,1
3615,1,0,0,0.0,2,29,856.35,856.35,1
4162,24,1,1,1.0,3,46,4972.1,5911.42,0
2400,12,1,0,0.0,3,27,552.9,1020.0,0
5386,24,0,1,1.0,3,52,4577.75,5344.06,0
4687,1,0,1,0.0,3,39,4284.8,5581.55,1
4195,1,1,0,1.0,4,9,184.1,596.57,0
2049,1,1,0,0.0,4,10,218.5,356.8,0
3037,1,0,0,1.0,1,1,45.6,57.33,1
2574,24,0,0,1.0,3,42,844.45,1613.47,0
4332,24,0,1,0.0,3,72,7015.9,8850.46,0
2675,1,0,0,0.0,3,18,476.8,476.8,0
4125,24,1,0,0.0,4,58,1079.65,3603.81,0
5916,1,0,0,1.0,4,1,19.95,47.03,0
4422,12,0,0,0.0,3,29,2243.9,2348.67,0
3139,1,0,1,0.0,4,17,1640.0,1999.38,0
4222,1,0,1,0.0,4,55,6382.55,7994.05,0
4074,1,0,1,1.0,1,26,2277.65,2513.99,1
5762,24,0,1,0.0,3,72,6510.45,9744.69,0
4727,12,0,0,1.0,3,46,4664.2,6071.8,0
3172,1,0,1,1.0,3,11,1131.2,1145.28,1
4742,24,0,1,0.0,5,71,1681.6,4024.6,0
4988,24,0,1,1.0,3,72,6735.05,6831.53,0
5453,24,0,1,1.0,3,66,6075.9,7611.72,0
4676,1,0,0,0.0,1,2,189.2,273.52,1
3684,1,0,0,0.0,4,4,238.5,322.62,0
2075,1,0,0,0.0,3,1,81.1,103.96,1
5478,24,1,0,0.0,4,72,1567.0,2636.14,0
3518,1,1,0,0.0,4,1,24.7,24.7,0
4423,12,0,1,0.0,2,43,4533.9,5269.02,1
5411,12,0,1,1.0,2,58,6219.6,8645.72,1
6035,24,0,0,1.0,4,67,4361.55,7734.13,0
4093,12,0,1,0.0,5,59,4693.2,5889.13,0
5763,1,0,0,0.0,3,21,1125.2,1486.19,0
3716,1,0,0,1.0,2,5,425.9,643.45,1
3402,1,1,0,0.0,3,20,417.65,1179.92,0
5041,24,0,1,1.0,3,36,2659.45,4155.97,0
4993,24,1,1,1.0,3,71,1813.35,2108.0,0
3408,24,0,0,0.0,3,37,784.25,1764.38,0
3669,1,0,0,0.0,2,7,467.55,559.67,1
3058,12,1,0,1.0,3,23,465.45,493.05,0
5671,1,0,1,1.0,3,12,1052.4,1224.96,1
6365,12,1,1,1.0,3,53,5576.3,5776.64,0
6136,1,1,1,1.0,5,49,4613.95,5014.77,0
5460,1,0,0,1.0,3,1,90.75,113.81,1
5292,1,0,1,0.0,1,29,2698.35,2814.35,1
3077,1,0,0,1.0,2,7,676.7,772.11,1
4915,24,0,1,1.0,4,20,1745.2,2265.4,0
5796,1,0,0,0.0,3,24,1275.7,2090.98,0
4185,24,1,1,1.0,3,72,1790.8,3754.95,0
3937,12,1,1,0.0,3,17,1096.65,1645.24,0
4559,1,0,0,1.0,2,2,141.45,160.97,1
4633,1,0,0,1.0,5,1,43.8,81.3,0
4368,24,0,1,1.0,3,52,3829.75,6023.63,0
5768,1,0,0,0.0,2,1,24.6,24.6,1
5355,12,0,0,0.0,4,11,237.7,533.05,0
4852,1,0,1,1.0,3,17,1322.55,1451.75,0
4630,12,0,0,0.0,2,52,5426.85,7989.93,1
5461,12,0,1,1.0,3,38,4428.6,6027.64,0
4388,24,1,1,1.0,4,70,8250.0,9045.2,0
2266,1,0,0,0.0,2,6,455.3,526.16,1
5970,24,0,1,1.0,4,61,1551.6,2365.95,0
4193,1,0,0,0.0,4,1,25.35,25.35,0
5083,24,1,0,0.0,3,45,2553.7,4588.15,0
4922,1,1,1,1.0,3,10,858.6,923.6,0
3021,24,0,0,0.0,3,9,637.4,862.04,0
4174,1,0,1,0.0,3,8,606.25,716.65,1
6148,1,0,1,1.0,3,49,4920.55,7148.09,0
5574,24,1,1,1.0,4,71,1626.4,2974.69,0
2941,1,1,1,1.0,2,34,3549.25,4286.71,1
4807,12,0,0,0.0,3,60,4801.1,6908.9,0
5111,24,0,1,1.0,5,16,1261.35,1613.67,0
5001,1,0,0,0.0,3,1,79.1,121.4,1
5975,1,0,0,0.0,4,27,460.25,500.59,0
4998,1,0,0,0.0,3,12,524.35,957.67,0
4129,1,0,1,0.0,2,60,5742.9,7856.1,1
6205,1,0,0,0.0,3,65,3673.15,4972.5,0
3851,1,0,0,1.0,3,28,1785.65,2593.73,0
2186,1,1,0,1.0,5,6,138.85,281.23,0
5631,12,0,0,1.0,4,47,4138.9,5867.56,0
2989,1,0,0,0.0,1,18,990.85,1026.6,1
4577,24,0,0,1.0,4,35,1662.05,1802.05,0
2264,1,0,1,0.0,1,5,424.15,606.75,1
4328,24,0,0,0.0,4,69,1399.35,1894.77,0
4768,1,0,1,1.0,5,55,5676.65,7527.95,0
3584,1,0,1,1.0,1,21,2249.95,2708.38,1
6403,24,1,0,1.0,5,62,1218.45,1909.75,0
6492,24,1,0,1.0,3,68,1303.25,2646.25,0
5447,24,0,1,0.0,4,71,5708.2,6579.37,0
3971,1,1,0,1.0,4,25,1296.8,2246.05,0
4010,1,0,0,1.0,4,7,445.95,668.83,0
